LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 27.331983449247293, 27.331983449247293, 2.5600204883592506, 4.425915424497732, 0.5106054851592261, 2.708103975535168,
1, 31.19423908475236, 31.19423908475236, 0.4419183870339918, 2.217047786111437, 30.973292704785806, 0.5385547931949887,
2, 24.345046657377015, 31.161659721442582, 0.36517569986065523, 5.226074261455762, 30.52662496037471, 0.9311849064834505,
3, 24.66813548604036, 31.57521342213166, 0.18501101614530271, 6.123904434309431, 31.422401134740436, 0.25201935828324407,
4, 24.832959043704737, 31.786187575942062, 0.09312359641389276, 24.13180504361, 31.717202474276696, 0.1268751463143644,
5, 16.972457088594847, 30.173257046390837, 0.589321426687321, 16.75303206748658, 29.72800211686213, 0.7524043366479398,
6, 0.9802194186229126, 31.367021395933204, 0.03063185683196602, 9.365853658536585, 31.133029497780615, 32.0,
7, 0.9850963887114351, 30.784262147232347, 0.02290782007440532, 8.923747276688454, 30.119197311626333, 31.25,
